direction_type,layer,seed,alpha,split,pair_id,country,correct_capital,false_capital,correct_total_logprob,false_total_logprob,correct_avg_token_logprob,false_avg_token_logprob,correct_completion_tokens,false_completion_tokens,total_margin,avg_token_margin,baseline_total_margin,baseline_avg_token_margin,delta_total_margin,observed_delta_avg_token_margin,prefers_correct_total,prefers_correct_avg_token,layer_projection,seed_projection,correct_capital_projection,false_capital_projection,correct_completion_tokens_projection,false_completion_tokens_projection,correct_unembedding_projection_avg,false_unembedding_projection_avg,unembedding_projection_margin,projection_note,predicted_delta_avg_token_margin,projection_residual_observed_minus_predicted
learned_probe,6,42,1.0,train,balanced_capital_laos_cuba,Laos,Vientiane,Havana,-9.711007620207964,-12.576044082641602,-3.2370025400693216,-12.576044082641602,3,1,2.865036462433636,9.33904154257228,2.7982624392025173,9.328384664996216,0.0667740232311189,0.0106568775760642,1,1,6,42,Vientiane,Havana,3,1,-0.10101866722106934,-0.17104901373386383,0.0700303465127945,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.0700303465127945,-0.059373468936730296
learned_probe,6,42,1.0,train,balanced_capital_lebanon_pakistan,Lebanon,Beirut,Islamabad,-7.165744781494141,-11.048234939575195,-7.165744781494141,-11.048234939575195,1,1,3.882490158081055,3.882490158081055,3.78648853302002,3.78648853302002,0.0960016250610351,0.0960016250610351,1,1,6,42,Beirut,Islamabad,1,1,0.05666641891002655,-0.05395756661891937,0.11062398552894592,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.11062398552894592,-0.014622360467910822
learned_probe,6,42,1.0,test,balanced_capital_indonesia_malaysia,Malaysia,Kuala Lumpur,Jakarta,-6.94753204123117,-8.270817756652832,-3.473766020615585,-8.270817756652832,2,1,1.3232857154216615,4.797051736037247,1.2383152472320944,4.785427879658528,0.0849704681895673,0.0116238563787192,1,1,6,42,Kuala Lumpur,Jakarta,2,1,0.42093098163604736,0.10571414977312088,0.3152168318629265,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.3152168318629265,-0.3035929754842073
learned_probe,6,42,1.0,train,balanced_capital_mexico_brazil,Mexico,Mexico City,Brasilia,-5.212258860468864,-12.541596591472626,-2.606129430234432,-6.270798295736313,2,2,7.329337731003761,3.6646688655018806,7.355765178799629,3.677882589399815,-0.0264274477958679,-0.0132137238979339,1,1,6,42,Mexico City,Brasilia,2,2,0.08359157294034958,-0.012044480070471764,0.09563605301082134,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.09563605301082134,-0.10884977690875525
learned_probe,6,42,1.0,test,balanced_capital_mongolia_nepal,Mongolia,Ulaanbaatar,Kathmandu,-9.847284513831257,-12.02394548054599,-1.969456902766251,-4.007981826848663,5,3,2.176660966714735,2.038524924082412,2.1944385173273986,2.0521242022944235,-0.0177775506126636,-0.0135992782120113,1,1,6,42,Ulaanbaatar,Kathmandu,5,3,0.007709139492362738,0.0738305076956749,-0.06612136820331216,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.06612136820331216,0.052522089991300855
learned_probe,6,42,1.0,train,balanced_capital_morocco_kenya,Morocco,Rabat,Nairobi,-9.775256484746931,-10.834293583844556,-4.8876282423734665,-3.611431194614852,2,3,1.0590370990976226,-1.2761970477586146,0.9916123860748484,-1.3183232756564394,0.067424713022774,0.0421262278978247,1,0,6,42,Rabat,Nairobi,2,3,-0.02697891741991043,-0.13359074294567108,0.10661182552576065,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.10661182552576065,-0.06448559762793596
learned_probe,6,42,1.0,test,balanced_capital_myanmar_cambodia,Myanmar,Naypyidaw,Phnom Penh,-13.43924664426595,-10.60019639125676,-3.3598116610664874,-2.6500490978141897,4,4,-2.839050253009191,-0.7097625632522977,-2.7574405111081437,-0.6893601277770358,-0.0816097419010475,-0.0204024354752618,0,0,6,42,Naypyidaw,Phnom Penh,4,4,0.019450336694717407,-0.15999746322631836,0.17944779992103577,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.17944779992103577,-0.19985023539629757
learned_probe,6,42,1.0,test,balanced_capital_mongolia_nepal,Nepal,Kathmandu,Ulaanbaatar,-8.504889240863122,-11.4364195932867,-2.8349630802877077,-2.28728391865734,3,5,2.9315303524235787,-0.5476791616303673,2.862636082860263,-0.5794913610261574,0.0688942695633159,0.03181219939579,1,0,6,42,Kathmandu,Ulaanbaatar,3,5,0.0738305076956749,0.007709139492362738,0.06612136820331216,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.06612136820331216,-0.03430916880752216
learned_probe,6,42,1.0,train,balanced_capital_portugal_netherlands,Netherlands,Amsterdam,Lisbon,-5.569992065429688,-10.40241813659668,-5.569992065429688,-10.40241813659668,1,1,4.832426071166992,4.832426071166992,4.789512634277344,4.789512634277344,0.0429134368896484,0.0429134368896484,1,1,6,42,Amsterdam,Lisbon,1,1,-0.027960505336523056,0.015380039811134338,-0.043340545147657394,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.043340545147657394,0.0862539820373058
learned_probe,6,42,1.0,train,balanced_capital_australia_new_zealand,New Zealand,Wellington,Canberra,-8.153274536132812,-8.57042121887207,-8.153274536132812,-8.57042121887207,1,1,0.4171466827392578,0.4171466827392578,0.3820056915283203,0.3820056915283203,0.0351409912109375,0.0351409912109375,1,1,6,42,Wellington,Canberra,1,1,0.05707215890288353,-0.14484786987304688,0.2019200287759304,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.2019200287759304,-0.1667790375649929
learned_probe,6,42,1.0,train,balanced_capital_ethiopia_nigeria,Nigeria,Abuja,Addis Ababa,-7.842799611389637,-12.20391806211137,-3.9213998056948185,-3.0509795155278425,2,4,4.361118450721733,-0.870420290166976,4.378389454406715,-0.8897105290188847,-0.0172710036849821,0.0192902388519087,1,0,6,42,Abuja,Addis Ababa,2,4,0.014775406569242477,-0.039474815130233765,0.05425022169947624,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.05425022169947624,-0.034959982847567544
learned_probe,6,42,1.0,test,balanced_capital_greece_norway,Norway,Oslo,Athens,-8.398513793945312,-8.957612037658691,-8.398513793945312,-8.957612037658691,1,1,0.5590982437133789,0.5590982437133789,0.4465618133544922,0.4465618133544922,0.1125364303588867,0.1125364303588867,1,1,6,42,Oslo,Athens,1,1,0.10359842330217361,0.05459938570857048,0.048999037593603134,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.048999037593603134,0.06353739276528357
learned_probe,6,42,1.0,train,balanced_capital_lebanon_pakistan,Pakistan,Islamabad,Beirut,-5.391066551208496,-12.314651489257812,-5.391066551208496,-12.314651489257812,1,1,6.923584938049316,6.923584938049316,6.87448787689209,6.87448787689209,0.0490970611572265,0.0490970611572265,1,1,6,42,Islamabad,Beirut,1,1,-0.05395756661891937,0.05666641891002655,-0.11062398552894592,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.11062398552894592,0.15972104668617243
learned_probe,6,42,1.0,test,balanced_capital_costa_rica_panama,Panama,Panama City,San Jose,-6.191079020500183,-10.827128410339355,-3.095539510250092,-5.413564205169678,2,2,4.636049389839172,2.318024694919586,4.631810545921326,2.315905272960663,0.0042388439178466,0.0021194219589233,1,1,6,42,Panama City,San Jose,2,2,0.06280863285064697,-0.01336752250790596,0.07617615535855293,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.07617615535855293,-0.07405673339962963
learned_probe,6,42,1.0,test,balanced_capital_paraguay_bolivia,Paraguay,Asuncion,Sucre,-13.662948923185468,-16.662325501441956,-4.554316307728489,-8.331162750720978,3,2,2.999376578256488,3.776846442992489,3.0162629205733538,3.8011445111284656,-0.0168863423168659,-0.0242980681359767,1,1,6,42,Asuncion,Sucre,3,2,-0.07197905331850052,-0.1042092889547348,0.03223023563623428,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.03223023563623428,-0.056528303772210985
learned_probe,6,42,1.0,train,balanced_capital_peru_colombia,Peru,Lima,Bogota,-9.469510078430176,-10.904757499694824,-9.469510078430176,-5.452378749847412,1,2,1.4352474212646484,-4.017131328582764,1.3940450549125671,-4.101389795541763,0.0412023663520813,0.0842584669589996,1,0,6,42,Lima,Bogota,1,2,-0.11305876076221466,-0.14883694052696228,0.03577817976474762,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.03577817976474762,0.048480287194251986
learned_probe,6,42,1.0,train,balanced_capital_singapore_philippines,Philippines,Manila,Singapore,-4.908225536346436,-7.9719319343566895,-4.908225536346436,-7.9719319343566895,1,1,3.063706398010254,3.063706398010254,3.0007381439208984,3.0007381439208984,0.0629682540893554,0.0629682540893554,1,1,6,42,Manila,Singapore,1,1,0.14137046039104462,0.04525984078645706,0.09611061960458755,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.09611061960458755,-0.033142365515232156
learned_probe,6,42,1.0,test,balanced_capital_switzerland_poland,Poland,Warsaw,Bern,-4.051821708679199,-12.357644081115724,-4.051821708679199,-12.357644081115724,1,1,8.305822372436523,8.305822372436523,8.244532585144043,8.244532585144043,0.0612897872924804,0.0612897872924804,1,1,6,42,Warsaw,Bern,1,1,-0.08126304298639297,0.09488821774721146,-0.17615126073360443,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.17615126073360443,0.23744104802608484
learned_probe,6,42,1.0,train,balanced_capital_portugal_netherlands,Portugal,Lisbon,Amsterdam,-5.689720153808594,-8.06234073638916,-5.689720153808594,-8.06234073638916,1,1,2.3726205825805664,2.3726205825805664,2.2927350997924805,2.2927350997924805,0.0798854827880859,0.0798854827880859,1,1,6,42,Lisbon,Amsterdam,1,1,0.015380039811134338,-0.027960505336523056,0.043340545147657394,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.043340545147657394,0.0365449376404285
learned_probe,6,42,1.0,test,balanced_capital_russia_ukraine,Russia,Moscow,Kyiv,-5.207868576049805,-9.371338222175837,-5.207868576049805,-4.685669111087918,1,2,4.163469646126032,-0.5221994649618864,4.187728680670261,-0.5429419092833996,-0.0242590345442295,0.0207424443215131,1,0,6,42,Moscow,Kyiv,1,2,-0.04972970858216286,0.0939696729183197,-0.14369938150048256,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.14369938150048256,0.16444182582199565
learned_probe,6,42,1.0,train,balanced_capital_ecuador_saudi_arabia,Saudi Arabia,Riyadh,Quito,-7.340777397155762,-15.327495336532593,-7.340777397155762,-7.663747668266296,1,2,7.986717939376831,0.3229702711105346,7.928699970245361,0.2449324131011963,0.0580179691314697,0.0780378580093383,1,1,6,42,Riyadh,Quito,1,2,0.16800788044929504,-0.3068864345550537,0.47489431500434875,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.47489431500434875,-0.3968564569950105
learned_probe,6,42,1.0,train,balanced_capital_singapore_philippines,Singapore,Singapore,Manila,-5.374539852142334,-7.74802827835083,-5.374539852142334,-7.74802827835083,1,1,2.373488426208496,2.373488426208496,2.36163330078125,2.36163330078125,0.011855125427246,0.011855125427246,1,1,6,42,Singapore,Manila,1,1,0.04525984078645706,0.14137046039104462,-0.09611061960458755,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.09611061960458755,0.10796574503183355
learned_probe,6,42,1.0,train,balanced_capital_ghana_south_africa,South Africa,Pretoria,Accra,-11.625599013932517,-12.489480562508106,-5.8127995069662575,-6.244740281254053,2,2,0.8638815485755913,0.4319407742877956,0.8376705562113784,0.4188352781056892,0.0262109923642128,0.0131054961821064,1,1,6,42,Pretoria,Accra,2,2,-0.0023835673928260803,0.04747354984283447,-0.04985711723566055,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.04985711723566055,0.06296261341776696
learned_probe,6,42,1.0,train,balanced_capital_japan_south_korea,South Korea,Seoul,Tokyo,-6.316915512084961,-7.578362464904785,-6.316915512084961,-7.578362464904785,1,1,1.2614469528198242,1.2614469528198242,1.2426090240478516,1.2426090240478516,0.0188379287719726,0.0188379287719726,1,1,6,42,Seoul,Tokyo,1,1,0.10782988369464874,0.1069990023970604,0.0008308812975883484,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.0008308812975883484,0.018007047474384252
learned_probe,6,42,1.0,train,balanced_capital_italy_spain,Spain,Madrid,Rome,-4.221356391906738,-6.214825630187988,-4.221356391906738,-6.214825630187988,1,1,1.99346923828125,1.99346923828125,1.9340696334838867,1.9340696334838867,0.0593996047973632,0.0593996047973632,1,1,6,42,Madrid,Rome,1,1,0.0955004096031189,-0.21196402609348297,0.30746443569660187,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.30746443569660187,-0.24806483089923867
learned_probe,6,42,1.0,train,balanced_capital_bangladesh_sri_lanka,Sri Lanka,Sri Jayawardenepura Kotte,Dhaka,-48.93398332595825,-8.685635551810265,-6.1167479157447815,-4.342817775905132,8,2,-40.24834777414799,-1.7739301398396492,-40.326979383826256,-1.756697602570057,0.0786316096782684,-0.0172325372695922,0,0,6,42,Sri Jayawardenepura Kotte,Dhaka,8,2,-0.04192403331398964,-0.004575839266180992,-0.03734819404780865,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.03734819404780865,0.02011565677821645
learned_probe,6,42,1.0,train,balanced_capital_sweden_finland,Sweden,Stockholm,Helsinki,-7.711214065551758,-9.584298133850098,-7.711214065551758,-9.584298133850098,1,1,1.87308406829834,1.87308406829834,1.842787742614746,1.842787742614746,0.0302963256835937,0.0302963256835937,1,1,6,42,Stockholm,Helsinki,1,1,0.05422498658299446,0.06610170751810074,-0.011876720935106277,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.011876720935106277,0.04217304661869998
learned_probe,6,42,1.0,test,balanced_capital_switzerland_poland,Switzerland,Bern,Warsaw,-11.001228332519531,-9.46564769744873,-11.001228332519531,-9.46564769744873,1,1,-1.5355806350708008,-1.5355806350708008,-1.586822509765625,-1.586822509765625,0.0512418746948242,0.0512418746948242,0,0,6,42,Bern,Warsaw,1,1,0.09488821774721146,-0.08126304298639297,0.17615126073360443,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.17615126073360443,-0.12490938603878024
learned_probe,6,42,1.0,train,balanced_capital_thailand_vietnam,Thailand,Bangkok,Hanoi,-5.71754264831543,-7.913768307305872,-5.71754264831543,-2.6379227691019573,1,3,2.1962256589904428,-3.0796198792134724,2.195998448441969,-3.139172468479956,0.0002272105484735,0.0595525892664832,1,0,6,42,Bangkok,Hanoi,1,3,0.01899181492626667,-0.03255783021450043,0.0515496451407671,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.0515496451407671,0.008002944125716102
learned_probe,6,42,1.0,train,balanced_capital_turkey_egypt,Turkey,Ankara,Cairo,-6.115119934082031,-9.378881454467772,-6.115119934082031,-9.378881454467772,1,1,3.263761520385742,3.263761520385742,3.2082061767578125,3.2082061767578125,0.0555553436279296,0.0555553436279296,1,1,6,42,Ankara,Cairo,1,1,-0.013316430151462555,-0.0544344037771225,0.04111797362565994,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.04111797362565994,0.014437370002269655
learned_probe,6,42,1.0,test,balanced_capital_russia_ukraine,Ukraine,Kyiv,Moscow,-7.712289547314867,-6.30204963684082,-3.8561447736574337,-6.30204963684082,2,1,-1.410239910474047,2.445904863183386,-1.4750208968762308,2.431886905687861,0.0647809864021837,0.0140179574955254,0,1,6,42,Kyiv,Moscow,2,1,0.0939696729183197,-0.04972970858216286,0.14369938150048256,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.14369938150048256,-0.12968142400495716
learned_probe,6,42,1.0,test,balanced_capital_united_kingdom_iceland,United Kingdom,London,Reykjavik,-5.708970546722412,-12.774399804882703,-5.708970546722412,-3.1935999512206763,1,4,7.065429258160293,-2.515370595501736,7.038070239825174,-2.5923994684708305,0.0273590183351188,0.0770288729690946,1,0,6,42,London,Reykjavik,1,4,-0.059295766055583954,0.14481671154499054,-0.2041124776005745,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.2041124776005745,0.2811413505696691
learned_probe,6,42,1.0,train,balanced_capital_canada_united_states,United States,"Washington, D.C.",Ottawa,-8.691924289392773,-9.900577545166016,-1.4486540482321288,-9.900577545166016,6,1,1.2086532557732426,8.451923496933887,1.1673521112534218,8.47683388509904,0.0413011445198208,-0.0249103881651535,1,1,6,42,"Washington, D.C.",Ottawa,6,1,-0.10536632686853409,-0.06606627255678177,-0.03930005431175232,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.03930005431175232,0.014389666146598819
